Date,P,Tmax,Tmin,Q,,,,,,,
26-11-2009,0.0025,6.666,-6.227,8797.884098,,,,,,,
27-11-2009,0.00171053,6.427,-8.083,8676.176683,,,,,,,
28-11-2009,0.000394737,7.732,-7.673,8559.163756,,,,,,,
29-11-2009,0.000131579,6.957,-6.482,8446.764305,,,,,,,
30-11-2009,0,7.177,-6.188,8338.897318,,,,,,,
01-12-2009,0.00539474,6.414,-5.319,8235.481786,,,,,,,
02-12-2009,0.0467105,7.568,-4.912,8136.436696,,,,,,,
03-12-2009,0.0193421,7.707,-6.346,8041.681039,,,,,,,
04-12-2009,0.00894737,7.431,-6.233,7951.133802,,,,,,,
05-12-2009,0.0573684,6.851,-5.564,7864.713976,,,,,,,
06-12-2009,1.31237,4.922,-4.788,7782.340548,,,,,,,
07-12-2009,0.721447,4.212,-6.405,7703.932508,,,,,,,
08-12-2009,0.0171053,4.012,-7.232,7622.23,,,,,,,
09-12-2009,0,5.108,-8.225,7566.662935,,,,,,,
10-12-2009,0.0357895,6.072,-6.472,7507.630418,,,,,,,
11-12-2009,0.0171053,5.916,-5.865,7452.221321,,,,,,,
12-12-2009,0,5.607,-6.241,7400.345672,,,,,,,
13-12-2009,0.0268421,5.811,-5.641,7351.913497,,,,,,,
14-12-2009,0.0396053,4.31,-8.558,7306.834824,,,,,,,
15-12-2009,0.0339474,4.502,-8.822,7265.019679,,,,,,,
16-12-2009,0.0156579,4.258,-7.1,7226.37809,,,,,,,
17-12-2009,0.35,3.774,-7.692,7190.820084,,,,,,,
18-12-2009,0.275,3.164,-7.768,7158.255689,,,,,,,
19-12-2009,0.723158,2.215,-9.732,7128.59493,,,,,,,
20-12-2009,0.0285526,3.119,-11.234,7101.747836,,,,,,,
21-12-2009,0.0213158,3.215,-10.305,7077.624434,,,,,,,
22-12-2009,0.000526316,3.001,-10.207,7067.63,,,,,,,
23-12-2009,0.0167105,2.62,-9.81,7024.419689,,,,,,,
24-12-2009,0.341842,1.764,-9.282,6995.17275,,,,,,,
25-12-2009,0.0761842,1.231,-11.556,6968.318313,,,,,,,
26-12-2009,0.00144737,1.598,-11.956,6943.780754,,,,,,,
27-12-2009,0.00868421,2.369,-11.917,6921.48445,,,,,,,
28-12-2009,0.015,1.84,-12.936,6901.35378,,,,,,,
29-12-2009,0.146711,3.507,-13.024,6883.31312,,,,,,,
30-12-2009,0.245526,3.647,-9.621,6867.286848,,,,,,,
31-12-2009,0.297763,-0.093,-9.959,6853.199342,,,,,,,
01-01-2010,0.00710526,0.776,-13.554,6840.97498,,,,,,,
02-01-2010,0.00157895,3.737,-13.127,6830.538137,,,,,,,
03-01-2010,0.0496053,5.416,-11.155,6821.813193,,,,,,,
04-01-2010,0,5.516,-10.01,6814.724525,,,,,,,
05-01-2010,0.00671053,2.977,-12.046,6866.11,,,,,,,
06-01-2010,0,3.831,-12.381,6741.93303,,,,,,,
07-01-2010,0,5.221,-12.254,6676.150008,,,,,,,
08-01-2010,0,5.424,-10.528,6611.84287,,,,,,,
09-01-2010,0,4.994,-9.967,6549.007043,,,,,,,
10-01-2010,0,5.215,-9.837,6487.637953,,,,,,,
11-01-2010,0,5.06,-9.715,6427.731028,,,,,,,
12-01-2010,0.0238158,3.276,-9.681,6340.97,,,,,,,
13-01-2010,0.152763,4.077,-9.429,6343.734497,,,,,,,
14-01-2010,0.0567105,2.367,-8.923,6319.600402,,,,,,,
15-01-2010,0.0184211,2.417,-9.938,6296.839491,,,,,,,
16-01-2010,0,4.061,-9.995,6275.411847,,,,,,,
17-01-2010,0.0025,5.279,-9.905,6255.277553,,,,,,,
18-01-2010,0.00973684,5.528,-9.248,6236.396693,,,,,,,
19-01-2010,0.0246053,4.192,-9.418,6297.23,,,,,,,
20-01-2010,0.0213158,4.961,-10.37,6115.03572,,,,,,,
21-01-2010,0.000131579,5.268,-10.319,6012.573771,,,,,,,
22-01-2010,0.0446053,4.243,-10.232,5911.401585,,,,,,,
23-01-2010,0.0269737,4.141,-10.206,5811.577243,,,,,,,
24-01-2010,0.0242105,4.594,-9.4,5713.158825,,,,,,,
25-01-2010,0.178684,3.462,-9.381,5616.204414,,,,,,,
26-01-2010,0.0422368,2.755,-11.508,5547.31,,,,,,,
27-01-2010,0.0093421,4.688,-11.311,5397.441164,,,,,,,
28-01-2010,0.0288158,5.222,-9.12,5275.781616,,,,,,,
29-01-2010,0.00513158,5.845,-9.023,5155.884659,,,,,,,
30-01-2010,0.00960526,4.028,-9.633,5037.841501,,,,,,,
31-01-2010,0.0169737,4.447,-9.594,4921.743354,,,,,,,
01-02-2010,0.00671053,3.572,-8.547,4807.681428,,,,,,,
02-02-2010,0.0457895,3.441,-8.409,4695.746934,,,,,,,
03-02-2010,0.00631579,3.088,-9.092,4586.031081,,,,,,,
04-02-2010,0,3.588,-9.421,4478.625081,,,,,,,
05-02-2010,0.00131579,2.547,-11.236,4373.620143,,,,,,,
06-02-2010,0.0201316,4.931,-11.127,4271.107479,,,,,,,
07-02-2010,0.0615789,6.084,-8.785,4171.178299,,,,,,,
08-02-2010,0.749868,6.617,-7.894,4073.923812,,,,,,,
09-02-2010,0.724737,5.508,-6.902,3930.18,,,,,,,
10-02-2010,0.2,4.788,-7.39,3942.517329,,,,,,,
11-02-2010,0.116447,5.529,-8.533,3908.486265,,,,,,,
12-02-2010,0.246842,5.702,-8.374,3877.371759,,,,,,,
13-02-2010,0.0839474,5.271,-6.654,3849.203533,,,,,,,
14-02-2010,0.0343421,5.211,-6.736,3824.011308,,,,,,,
15-02-2010,0.0110526,5.244,-6.782,3801.824806,,,,,,,
16-02-2010,0.0178947,5.544,-6.356,3782.673748,,,,,,,
17-02-2010,0.305526,4.421,-7.293,3766.587857,,,,,,,
18-02-2010,0.740658,3.745,-10.576,3753.596853,,,,,,,
19-02-2010,0.0526316,4.089,-9.946,3743.730459,,,,,,,
20-02-2010,0.0123684,3.774,-9.282,3737.018395,,,,,,,
21-02-2010,0.0164474,5.931,-8.843,3733.490383,,,,,,,
22-02-2010,0.0664474,6.822,-7.811,3733.176146,,,,,,,
23-02-2010,0.613684,5.841,-5.751,3749.42,,,,,,,
24-02-2010,0.981974,4.289,-5.752,3727.517794,,,,,,,
25-02-2010,1.05658,5.807,-7.727,3722.249744,,,,,,,
26-02-2010,0.145789,6.751,-7.679,3720.347598,,,,,,,
27-02-2010,0.629342,6.162,-6.27,3721.857699,,,,,,,
28-02-2010,0.293158,6.621,-6.293,3726.826389,,,,,,,
01-03-2010,2.78434,6.249,-5.308,3735.300011,,,,,,,
02-03-2010,6.48329,5.354,-4.422,3747.32491,,,,,,,
03-03-2010,2.27566,6.746,-4.433,3762.947428,,,,,,,
04-03-2010,1.43961,7.457,-2.762,3782.213908,,,,,,,
05-03-2010,2.14605,6.854,-3.639,3805.170694,,,,,,,
06-03-2010,0.542763,8.903,-3.674,3831.864128,,,,,,,
07-03-2010,0.251711,8.725,-3.373,3862.340554,,,,,,,
08-03-2010,0.0702632,8.412,-4.208,3896.646314,,,,,,,
09-03-2010,0.0546053,8.769,-4.71,3957.14,,,,,,,
10-03-2010,0.115526,9.091,-4.924,3952.146381,,,,,,,
11-03-2010,0.00460526,9.538,-3.728,3973.461227,,,,,,,
12-03-2010,0.0646053,9.612,-3.148,3998.846489,,,,,,,
13-03-2010,0.479605,7.961,-3.008,4028.376363,,,,,,,
14-03-2010,1.02303,7.546,-3.229,4062.125047,,,,,,,
15-03-2010,0.354342,7.292,-4.591,4100.166738,,,,,,,
16-03-2010,0.0713158,8.176,-5.915,4142.575633,,,,,,,
17-03-2010,0.0930263,9.081,-5.261,4189.425929,,,,,,,
18-03-2010,0.0321053,9.858,-5.801,4240.791823,,,,,,,
19-03-2010,0.0271053,12.111,-4.915,4296.747513,,,,,,,
20-03-2010,0.0126316,14.206,-2.85,4357.367196,,,,,,,
21-03-2010,0.202895,14.204,-0.888,4422.725068,,,,,,,
22-03-2010,2.46789,12.189,1.852,4492.895327,,,,,,,
23-03-2010,2.49934,11.8,2.446,4543.52,,,,,,,
24-03-2010,4.33447,12.804,2.661,4675.109475,,,,,,,
25-03-2010,4.35842,12.362,2.313,4787.271256,,,,,,,
26-03-2010,9.1271,10.967,1.69,4904.481213,,,,,,,
27-03-2010,7.2854,9.992,0.784,5026.783041,,,,,,,
28-03-2010,5.0525,8.069,-1.021,5154.220437,,,,,,,
29-03-2010,3.95803,8.447,-1.201,5286.837097,,,,,,,
30-03-2010,7.93289,7.272,-0.964,5424.676719,,,,,,,
31-03-2010,8.34132,7.25,-0.745,5567.782999,,,,,,,
01-04-2010,3.89526,9.325,-0.914,5716.199634,,,,,,,
02-04-2010,5.62421,10.114,0.024,5869.97032,,,,,,,
03-04-2010,2.93539,10.932,-0.134,6029.138755,,,,,,,
04-04-2010,2.77224,11.258,-0.231,6193.748634,,,,,,,
05-04-2010,3.21842,11.044,0.945,6363.843655,,,,,,,
06-04-2010,1.84132,11.175,-0.209,6472.47,,,,,,,
07-04-2010,0.129737,12.006,-1.064,6795.085911,,,,,,,
08-04-2010,0.272237,14.376,0.397,7056.236902,,,,,,,
09-04-2010,1.44697,12.568,3.116,7322.880545,,,,,,,
10-04-2010,4.36829,11.236,0.994,7594.9769,,,,,,,
11-04-2010,4.67737,13.387,1.089,7872.486025,,,,,,,
12-04-2010,3.2825,12.836,3.183,8155.367979,,,,,,,
13-04-2010,6.55421,11.917,2.514,8443.582821,,,,,,,
14-04-2010,1.70382,12.176,0.242,8737.090609,,,,,,,
15-04-2010,2.25066,13.412,-0.082,9035.851404,,,,,,,
16-04-2010,1.57355,13.959,1.036,9339.825262,,,,,,,
17-04-2010,9.01184,12.285,1.827,9648.972244,,,,,,,
18-04-2010,7.22316,13.941,1.979,9963.252408,,,,,,,
19-04-2010,14.0738,12.431,4.465,10282.62581,,,,,,,
20-04-2010,8.9325,12.575,4.079,10607.05252,,,,,,,
21-04-2010,9.9229,12.527,4.082,10936.49258,,,,,,,
22-04-2010,15.957,13.153,4.369,11270.90606,,,,,,,
23-04-2010,10.3466,12.738,4.044,11610.25302,,,,,,,
24-04-2010,8.43316,11.955,2.726,11954.49351,,,,,,,
25-04-2010,6.80132,10.544,1.536,12303.5876,,,,,,,
26-04-2010,3.60711,9.658,0.63,12444.08,,,,,,,
27-04-2010,0.910658,10.694,-0.632,13253.24224,,,,,,,
28-04-2010,0.803816,13.664,0.078,13853.4565,,,,,,,
29-04-2010,2.18421,11.981,2.568,14457.83175,,,,,,,
30-04-2010,1.45737,12.978,2.567,15066.06161,,,,,,,
01-05-2010,2.66289,15.675,3.521,15677.83974,,,,,,,
02-05-2010,4.10053,13.562,6.032,16292.85976,,,,,,,
03-05-2010,4.64737,13.447,5.06,16910.81531,,,,,,,
04-05-2010,5.63618,13.684,3.815,17374.85,,,,,,,
05-05-2010,1.52513,14.036,4.183,18328.20608,,,,,,,
06-05-2010,1.28487,13.871,5.565,19126.83312,,,,,,,
07-05-2010,2.11974,13.156,5.538,19926.77939,,,,,,,
08-05-2010,5.26368,13.279,5.486,20727.54307,,,,,,,
09-05-2010,7.36632,12.382,4.801,21528.62238,,,,,,,
10-05-2010,4.04158,13.64,5.375,22329.51551,,,,,,,
11-05-2010,7.28013,13.03,5.497,23129.72068,,,,,,,
12-05-2010,8.61053,13.831,5.012,23928.73608,,,,,,,
13-05-2010,11.0589,13.607,4.12,24726.05992,,,,,,,
14-05-2010,5.68171,12.75,4.322,25521.19041,,,,,,,
15-05-2010,6.36447,13.029,3.561,26313.62575,,,,,,,
16-05-2010,6.68408,12.931,3.299,27102.86414,,,,,,,
17-05-2010,1.74053,14.184,3.728,27888.40379,,,,,,,
18-05-2010,3.78618,16.75,5.14,29235.78,,,,,,,
19-05-2010,12.6378,15.32,7.684,28817.61582,,,,,,,
20-05-2010,11.4874,14.639,6.44,28960.99124,,,,,,,
21-05-2010,4.63803,13.805,5.019,29100.07399,,,,,,,
22-05-2010,1.03697,16.326,5.127,29235.06889,,,,,,,
23-05-2010,2.06039,17.411,6.499,29366.18077,,,,,,,
24-05-2010,7.69368,14.097,6.062,29493.61446,,,,,,,
25-05-2010,5.07105,14.307,5.549,29617.5748,,,,,,,
26-05-2010,3.93132,14.223,5.985,29738.26661,,,,,,,
27-05-2010,2.73342,14.02,5.631,29855.89472,,,,,,,
28-05-2010,1.63539,15.603,5.432,29970.66396,,,,,,,
29-05-2010,1.69184,15.879,6.984,30082.77915,,,,,,,
30-05-2010,4.52395,15.502,7.181,30192.44514,,,,,,,
31-05-2010,6.63737,15.378,6.704,30299.86675,,,,,,,
01-06-2010,8.87395,14.731,6.187,30405.2488,,,,,,,
02-06-2010,7.38237,14.838,6.08,30508.79613,,,,,,,
03-06-2010,8.95197,14.664,6.22,30610.71357,,,,,,,
04-06-2010,6.19487,14.526,6.538,30711.20595,,,,,,,
05-06-2010,9.10645,14.388,7.501,30810.47809,,,,,,,
06-06-2010,10.0078,13.757,6.696,30908.73482,,,,,,,
07-06-2010,4.80276,15.524,7.224,31006.18098,,,,,,,
08-06-2010,5.32737,16.244,8.444,31103.0214,,,,,,,
09-06-2010,5.89711,16.605,8.676,30841.63,,,,,,,
10-06-2010,5.20118,17.586,8.511,31693.18908,,,,,,,
11-06-2010,3.91855,16.83,8.284,32186.4793,,,,,,,
12-06-2010,3.11763,17.252,8.267,32679.08967,,,,,,,
13-06-2010,4.64434,16.993,8.961,33170.77833,,,,,,,
14-06-2010,3.6575,17.306,9.098,33661.3034,,,,,,,
15-06-2010,5.01816,17.962,9.197,34150.42299,,,,,,,
16-06-2010,7.76526,18.083,9.669,34637.89524,,,,,,,
17-06-2010,3.46934,17.259,9.842,35123.47826,,,,,,,
18-06-2010,6.53724,18.576,10.229,35606.93017,,,,,,,
19-06-2010,8.71487,18.456,10.35,36088.00911,,,,,,,
20-06-2010,8.88118,17.934,10.416,36566.47319,,,,,,,
21-06-2010,8.64895,17.269,10.06,37042.08054,,,,,,,
22-06-2010,6.23053,16.865,9.975,37514.58928,,,,,,,
23-06-2010,4.74816,17.927,10.048,37896.68,,,,,,,
24-06-2010,3.95145,18.026,10.217,38546.07065,,,,,,,
25-06-2010,8.84382,19.181,10.964,39104.45082,,,,,,,
26-06-2010,12.7445,17.716,10.896,39658.54746,,,,,,,
27-06-2010,14.122,16.214,10.501,40208.01,,,,,,,
28-06-2010,7.49382,16.284,10.393,40752.48784,,,,,,,
29-06-2010,2.36618,17.386,10.85,41291.63041,,,,,,,
30-06-2010,3.98566,17.94,10.817,41825.08712,,,,,,,
01-07-2010,5.60132,18.533,11.126,42352.50739,,,,,,,
02-07-2010,5.93092,18.304,11.077,42873.54064,,,,,,,
03-07-2010,7.25079,19.211,11.413,43387.83629,,,,,,,
04-07-2010,4.20934,18.776,11.109,43895.04376,,,,,,,
05-07-2010,4.60145,18.909,11.297,44394.81246,,,,,,,
06-07-2010,5.83145,18.506,11.72,45231.64,,,,,,,
07-07-2010,5.74487,19.517,11.583,44987.56786,,,,,,,
08-07-2010,5.85961,18.699,11.631,45080.2839,,,,,,,
09-07-2010,7.44908,18.045,11.6,45165.01985,,,,,,,
10-07-2010,8.87211,17.345,11.192,45241.85561,,,,,,,
11-07-2010,7.26737,17.037,11.047,45310.87111,,,,,,,
12-07-2010,8.88842,17.035,10.918,45372.14627,,,,,,,
13-07-2010,3.38105,18.396,11.12,45449.44,,,,,,,
14-07-2010,4.68461,20.008,11.664,45445.49216,,,,,,,
15-07-2010,6.04947,19.314,12.169,45457.75228,,,,,,,
16-07-2010,7.24987,18.293,12.136,45462.65085,,,,,,,
17-07-2010,12.0736,17.988,11.253,45460.29734,,,,,,,
18-07-2010,13.8492,18.347,10.427,45450.80123,,,,,,,
19-07-2010,8.75434,18.18,10.566,45434.27199,,,,,,,
20-07-2010,12.45,17.632,11.182,45380.95,,,,,,,
21-07-2010,6.94566,17.261,11.349,45413.73114,,,,,,,
22-07-2010,6.6825,18.402,11.731,45409.90121,,,,,,,
23-07-2010,6.44605,18.229,11.968,45399.40148,,,,,,,
24-07-2010,4.11237,19.701,11.858,45382.30415,,,,,,,
25-07-2010,8.23408,19.383,11.291,45358.68141,,,,,,,
26-07-2010,5.23921,16.695,10.691,45775.37,,,,,,,
27-07-2010,2.82434,18.17,10.631,44795.87459,,,,,,,
28-07-2010,7.52974,19.469,10.946,44257.39263,,,,,,,
29-07-2010,9.53658,18.155,10.609,43713.78946,,,,,,,
30-07-2010,6.09382,18.158,10.819,43165.69502,,,,,,,
31-07-2010,6.12368,18.953,10.611,42613.73921,,,,,,,
01-08-2010,4.90434,18.404,10.712,42058.55196,,,,,,,
02-08-2010,6.55697,18.838,10.951,41500.76318,,,,,,,
03-08-2010,6.9521,17.758,11.236,40555.39,,,,,,,
04-08-2010,4.51408,17.907,11.14,40808.24611,,,,,,,
05-08-2010,3.07513,18.951,10.702,40674.29627,,,,,,,
06-08-2010,2.87026,19.109,10.525,40539.30179,,,,,,,
07-08-2010,2.55105,19.906,10.406,40403.41121,,,,,,,
08-08-2010,2.60789,19.217,10.816,40266.77306,,,,,,,
09-08-2010,1.55645,19.605,11.15,40129.53587,,,,,,,
10-08-2010,2.89421,19.646,11.667,39652.21,,,,,,,
11-08-2010,2.80237,19.189,11.601,40231.13445,,,,,,,
12-08-2010,5.37987,19.67,11.626,40469.84328,,,,,,,
13-08-2010,6.18,18.917,11.591,40707.69921,,,,,,,
14-08-2010,6.56895,19.576,11.692,40944.42675,,,,,,,
15-08-2010,6.68224,19.311,12.18,41179.75044,,,,,,,
16-08-2010,6.05513,18.742,12.211,41413.39483,,,,,,,
17-08-2010,11.2117,18.123,11.679,41645.08444,,,,,,,
18-08-2010,8.51803,16.433,11.429,41874.54381,,,,,,,
19-08-2010,8.63329,17.822,11.524,42101.49748,,,,,,,
20-08-2010,13.7263,16.883,11.388,42325.66997,,,,,,,
21-08-2010,12.3512,16.45,11.135,42546.78583,,,,,,,
22-08-2010,11.2414,15.737,10.715,42764.56958,,,,,,,
23-08-2010,9.00789,14.936,10.36,42978.74576,,,,,,,
24-08-2010,4.83487,15.93,10.047,43247.08,,,,,,,
25-08-2010,5.52408,16.724,10.233,43330.70052,,,,,,,
26-08-2010,7.94737,17.838,10.692,43468.00062,,,,,,,
27-08-2010,7.15868,17.189,11.036,43600.7362,,,,,,,
28-08-2010,3.36289,17.795,11.127,43728.70426,,,,,,,
29-08-2010,4.10829,18.253,10.767,43851.70179,,,,,,,
30-08-2010,2.83566,16.787,10.412,43969.52577,,,,,,,
31-08-2010,6.63737,17.415,10.747,44081.97321,,,,,,,
01-09-2010,6.53947,16.847,10.123,44188.84109,,,,,,,
02-09-2010,4.83171,17.703,9.935,44289.9264,,,,,,,
03-09-2010,8.37158,17.551,10.319,44385.02614,,,,,,,
04-09-2010,8.54737,15.684,10.114,44473.93729,,,,,,,
05-09-2010,6.125,16.406,9.901,44556.45685,,,,,,,
06-09-2010,8.19447,16.434,9.412,44632.38181,,,,,,,
07-09-2010,4.10553,16.24,9.398,44714.93,,,,,,,
08-09-2010,6.08395,16.844,9.266,44748.7278,,,,,,,
09-09-2010,12.7005,16.449,9.304,44788.75956,,,,,,,
10-09-2010,9.97566,14.734,8.575,44821.4182,,,,,,,
11-09-2010,5.54,15.325,8.44,44846.51746,,,,,,,
12-09-2010,2.32763,17.115,9.162,44863.87108,,,,,,,
13-09-2010,4.51039,18.558,9.861,44873.29282,,,,,,,
14-09-2010,5.57171,17.026,9.947,44874.59641,,,,,,,
15-09-2010,4.93645,16.542,9.73,44867.59561,,,,,,,
16-09-2010,5.34868,15.543,9.665,44852.10415,,,,,,,
17-09-2010,4.15855,16.755,9.826,44827.93579,,,,,,,
18-09-2010,6.20263,16.807,9.354,44794.90426,,,,,,,
19-09-2010,8.26408,15.709,9.05,44752.82333,,,,,,,
20-09-2010,8.41908,15.493,9.121,44701.50672,,,,,,,
21-09-2010,4.47211,16.194,8.857,45029.36,,,,,,,
22-09-2010,1.23197,16.932,8.371,44138.76696,,,,,,,
23-09-2010,6.36776,16.531,8.179,43627.4564,,,,,,,
24-09-2010,2.58526,15.525,7.861,43107.13537,,,,,,,
25-09-2010,4.97329,15.666,7.8,42578.10272,,,,,,,
26-09-2010,5.53303,15.219,7.462,42040.6573,,,,,,,
27-09-2010,3.43553,15.072,5.829,41495.09798,,,,,,,
28-09-2010,1.11579,15.265,5.304,40941.7236,,,,,,,
29-09-2010,0.239737,15.995,5.961,40380.83301,,,,,,,
30-09-2010,0.652632,16.451,5.654,39812.72507,,,,,,,
01-10-2010,0.933289,15.757,5.759,39237.69863,,,,,,,
02-10-2010,0.936579,15.564,6.089,38656.05254,,,,,,,
03-10-2010,0.546053,15.13,5.707,38068.08566,,,,,,,
04-10-2010,0.801711,14.3,5.256,37474.09684,,,,,,,
05-10-2010,2.89855,13.998,3.977,37057.89,,,,,,,
06-10-2010,1.75026,12.56,2.748,36065.40819,,,,,,,
07-10-2010,4.49868,12.757,3.019,35251.53514,,,,,,,
08-10-2010,11.6925,11.503,4.162,34433.29373,,,,,,,
09-10-2010,1.98066,12.631,4.732,33611.2119,,,,,,,
10-10-2010,1.58684,12.717,4.654,32785.81757,,,,,,,
11-10-2010,0.466711,12.525,3.734,31957.63869,,,,,,,
12-10-2010,0.222895,12.681,3.235,31127.20319,,,,,,,
13-10-2010,0.361842,12.947,3.583,30295.03901,,,,,,,
14-10-2010,2.04224,13.676,4.89,29461.67408,,,,,,,
15-10-2010,1.67829,12.811,3.805,28627.63635,,,,,,,
16-10-2010,4.62934,12.295,3.903,27793.45373,,,,,,,
17-10-2010,2.35763,11.299,4.155,26959.65418,,,,,,,
18-10-2010,0.686053,12.688,1.352,26126.76562,,,,,,,
19-10-2010,0.736184,13.002,0.47,24987.06,,,,,,,
20-10-2010,1.74434,13.23,0.722,24808.24936,,,,,,,
21-10-2010,1.78421,12.225,2.957,24323.2927,,,,,,,
22-10-2010,0.955921,11.057,3.959,23840.58915,,,,,,,
23-10-2010,0.884737,12.092,2.998,23360.28182,,,,,,,
24-10-2010,1.26342,13.218,2.157,22882.51383,,,,,,,
25-10-2010,0.195132,12.762,1.811,22407.42829,,,,,,,
26-10-2010,0.0763158,12.267,1.106,21935.16833,,,,,,,
27-10-2010,2.08882,11.522,0.639,21465.87705,,,,,,,
28-10-2010,0.112237,11.257,-0.834,20999.69758,,,,,,,
29-10-2010,0.0167105,12.397,-0.984,20536.77304,,,,,,,
30-10-2010,0.0557895,12.78,-0.29,20077.24655,,,,,,,
31-10-2010,0.39,11.242,1.874,19621.26121,,,,,,,
01-11-2010,0.495263,8.869,-0.198,19168.96015,,,,,,,
02-11-2010,0.340789,9.191,-1.464,18720.48648,,,,,,,
03-11-2010,0.0978947,8.989,-4.37,18275.98333,,,,,,,
04-11-2010,0.0225,9.251,-5.233,17835.59381,,,,,,,
05-11-2010,0.0175,10.429,-4.106,17399.46103,,,,,,,
06-11-2010,0.0372368,11.022,-3.125,16967.72812,,,,,,,
07-11-2010,0.0311842,10.863,-3.109,16540.53819,,,,,,,
08-11-2010,0.0982895,10.651,-3.75,16118.03436,,,,,,,
09-11-2010,0.0075,10.808,-4.01,15487.6,,,,,,,
10-11-2010,0.00697368,10.498,-4.103,15523.99471,,,,,,,
11-11-2010,0.0360526,9.701,-3.946,15352.47951,,,,,,,
12-11-2010,0.169079,9.319,-1.824,15185.69168,,,,,,,
13-11-2010,0.413026,8.418,-1.231,15023.50873,,,,,,,
14-11-2010,0.299605,8.693,-2.365,14865.80816,,,,,,,
15-11-2010,0.141842,9.492,-2.584,14712.4675,,,,,,,
16-11-2010,0.0544737,9.534,-1.964,14563.36426,,,,,,,
17-11-2010,0.0747368,8.931,-2.751,14418.37595,,,,,,,
18-11-2010,0.190658,8.57,-2.758,14277.38009,,,,,,,
19-11-2010,3.41237,7.268,-2.211,14140.25419,,,,,,,
20-11-2010,3.57671,6.585,-4.007,14006.87576,,,,,,,
21-11-2010,0.696974,6.495,-5.655,13877.12233,,,,,,,
22-11-2010,0.0784211,7.651,-5.723,13750.87139,,,,,,,
23-11-2010,0.0182895,8.631,-4.809,13650.42,,,,,,,
24-11-2010,0.0369737,9.582,-4.286,13483.48309,,,,,,,
25-11-2010,0.0242105,10.037,-3.694,13342.12874,,,,,,,
26-11-2010,0.0440789,10.237,-3.14,13203.84293,,,,,,,
27-11-2010,0.0443421,9.753,-2.119,13068.53115,,,,,,,
28-11-2010,0.304211,8.914,-1.383,12936.09891,,,,,,,
29-11-2010,1.10658,7.053,-4.047,12806.45171,,,,,,,
30-11-2010,1.10711,5.411,-6.686,12679.49506,,,,,,,
01-12-2010,0.0155263,5.431,-8.584,12555.13444,,,,,,,
02-12-2010,0.00197368,5.628,-8.154,12433.27538,,,,,,,
03-12-2010,0.0115789,5.384,-8.661,12313.82336,,,,,,,
04-12-2010,0.00855263,5.854,-8.972,12196.68389,,,,,,,
05-12-2010,0.00315789,6.271,-8.3,12081.76247,,,,,,,
06-12-2010,0.00460526,6.847,-7.084,11968.96461,,,,,,,
07-12-2010,0.00289474,7.494,-6.201,11905.28,,,,,,,
08-12-2010,0.601579,7.835,-5.311,11697.05961,,,,,,,
09-12-2010,0.700263,6.609,-4.311,11537.82226,,,,,,,
10-12-2010,0.00947368,7.409,-3.719,11380.44802,,,,,,,
11-12-2010,0.773158,6.697,-4.966,11224.90119,,,,,,,
12-12-2010,1.16658,4.131,-8.184,11071.14603,,,,,,,
13-12-2010,0.0360526,4.901,-8.59,10919.14684,,,,,,,
14-12-2010,0.0422368,3.217,-8.148,10768.86789,,,,,,,
15-12-2010,0,3.722,-9.98,10620.27345,,,,,,,
16-12-2010,0,5.783,-9.74,10473.32782,,,,,,,
17-12-2010,0,5.643,-8.646,10327.99528,,,,,,,
18-12-2010,0,4.204,-8.551,10184.24009,,,,,,,
19-12-2010,0,2.909,-8.899,10042.02655,,,,,,,
20-12-2010,0,3.358,-11.756,9901.318933,,,,,,,
21-12-2010,0,3.907,-11.05,9926.05,,,,,,,
22-12-2010,0,3.57,-9.979,9442.139561,,,,,,,
23-12-2010,0.0203947,3.142,-10.289,9123.801059,,,,,,,
24-12-2010,0,2.53,-10.578,8807.234992,,,,,,,
25-12-2010,0.00144737,2.747,-11.001,8492.610333,,,,,,,
26-12-2010,0,4.378,-10.43,8180.096057,,,,,,,
27-12-2010,0,4.599,-9.841,7869.861137,,,,,,,
28-12-2010,0.00342105,4.767,-10.315,7562.074549,,,,,,,
29-12-2010,0.0561842,6.322,-9.316,7256.905266,,,,,,,
30-12-2010,0.149737,7.086,-7.641,6954.522263,,,,,,,
31-12-2010,0.521316,5.504,-5.567,6655.094515,,,,,,,
01-01-2011,0.752368,1.286,-7.879,6358.790994,,,,,,,
02-01-2011,0.0665789,1.71,-11.684,6065.780677,,,,,,,
03-01-2011,0.0382895,3.652,-11.277,5776.232536,,,,,,,
04-01-2011,0.0225,4.797,-9.731,5297.29,,,,,,,
05-01-2011,0.0242105,4.613,-9.084,5422.614815,,,,,,,
06-01-2011,0.0313158,3.887,-9.201,5358.642215,,,,,,,
07-01-2011,0.0121053,4.542,-8.759,5298.325754,,,,,,,
08-01-2011,0.0481579,3.313,-8.642,5241.593438,,,,,,,
09-01-2011,0.0376316,1.944,-10.58,5188.373273,,,,,,,
10-01-2011,0.0101316,1.824,-11.848,5138.593267,,,,,,,
11-01-2011,0.000394737,1.513,-12.205,5092.181425,,,,,,,
12-01-2011,0,2.859,-11.422,5049.065755,,,,,,,
13-01-2011,0.0284211,2.754,-9.888,5009.174262,,,,,,,
14-01-2011,0.173816,1.187,-9.815,4972.434953,,,,,,,
15-01-2011,0.542632,1.689,-8.873,4938.775835,,,,,,,
16-01-2011,1.99118,-1.144,-10.28,4908.124915,,,,,,,
